ID,title,subtitle,author,publisher,first_published_year,language,cover_image,pages,rating,isbn_10,isbn_13
OL8162955W,Arapaho revenge,,George G. Gilman,New English Library,           1983         ,English,//covers.openlibrary.org/b/id/10343651-M.jpg,150,,0450055434,
OL38534486W,La Malavventura di Francesco d'Assisi,per un uso storico delle Leggende Francescane,Jacques Dalarun,Edizioni Biblioteca Francescana,           1996         ,Italian,/images/icons/avatar_book.png,204,,8879620657,
OL24321638W,El Duelo,,Gabriel Rolón,Planeta Publishing,           2021         ,,//covers.openlibrary.org/b/id/10840698-M.jpg,456,3.5 (2 ratings),9504970931,
OL1649983W,The MPEG Handbook,,John Watkinson,Focal Press,           2004         ,English,//covers.openlibrary.org/b/id/1150834-M.jpg,470,,,
OL17787820W,God Don't Play,,Mary Monroe,Dafina,           2010         ,,//covers.openlibrary.org/b/id/6299743-M.jpg,256,,0758231490,
OL34426441W,Authentic Italian Gelato Recipe Book,Tons of Tasty Homemade Italian Gelato Flavors for All,Lora Lewis,Independently Published,           2022         ,English,/images/icons/avatar_book.png,,,,9798812152727
OL28627767W,Quantitative Reasoning in Mathematics and Science Education,,Gülseren Karagöz Akar,Springer International Publishing AG,           2022         ,English,/images/icons/avatar_book.png,,,,9783031145551
OL34947779W,"Girl in Pieces, You'd Be Home Now, How to Make Friends with the Dark By Kathleen Glasgow 3 Books Collection Set",,Kathleen Glasgow,Ember/Rock the Boat Ltd,           2000         ,,//covers.openlibrary.org/b/id/13773096-M.jpg,1296,,9124194573,
OL25780308W,Essentials of Research Methodology for All Physiotherapy and Allied Health Sciences Students,,Thangamani A. Ramalingam,JP Medical Ltd,           2018         ,English,//covers.openlibrary.org/b/id/13692900-M.jpg,,,,9789352706099
OL15432307W,Murder in the Key Club,,Carter Brown,New American Library of World Literature,           1962         ,English,//covers.openlibrary.org/b/id/6658522-M.jpg,126,,,
OL1865540W,Die Tagebücher.,,Ted Hughes,Piper,           1982         ,German,//covers.openlibrary.org/b/id/2209636-M.jpg,492,,3492227783,
OL27052537W,Casca The Eternal Mercenary,,Barry Sadler,Americana Books,           2011         ,,//covers.openlibrary.org/b/id/12564739-M.jpg,156,,1450753159,
OL17400173W,My Mama Made That Virginia Favorites,,The Junior League of Hampton Roads,Junior League of Hampton Roads,           2009         ,,//covers.openlibrary.org/b/id/7503187-M.jpg,,,,9780961360047
OL29255865W,A swell looking babe,,Jim Thompson,Orion,           2006         ,English,//covers.openlibrary.org/b/id/12986890-M.jpg,145,,0752852124,
OL812929W,Ground training,,Bonnie Bryant,Bantam Books,           2000         ,English,//covers.openlibrary.org/b/id/371270-M.jpg,217,,0553493000,
OL17870214W,Come as you are,The surprising new science that will transform your sex life,Emily Nagoski,New York: Simon & Schuster,           2015         ,,//covers.openlibrary.org/b/id/8176873-M.jpg,,4.0 (4 ratings),,9781476762098
OL24390422W,Twisted Love,,Ana Huang,"Little, Brown Book Group Limited",           2021         ,Spanish,//covers.openlibrary.org/b/id/12940491-M.jpg,,3.7 (225 ratings),,9780349434278
OL24639987W,Rise of the Dragons,,Morgan Rice,Morgan Rice,           2017         ,,//covers.openlibrary.org/b/id/11321146-M.jpg,217,,1632911574,
OL32256898W,El poder de las palabras,Cómo cambiar tu cerebro  conversando,Mariano Sigman,DEBATE,           2022         ,,//covers.openlibrary.org/b/id/13086614-M.jpg,352,3.6 (7 ratings),8418006498,
OL36482486W,Romper el Hielo / Icebreaker,,Hannah Grace,Ediciones B,           2023         ,Spanish,//covers.openlibrary.org/b/id/14629219-M.jpg,,5.0 (2 ratings),,9781644739549
OL2664636W,Carpentry,,Leonard Koel,American Technical Publishers,           1985         ,English,//covers.openlibrary.org/b/id/9667302-M.jpg,721,4.0 (2 ratings),0826907288,
OL82565W,Harry Potter et le Sang Mele,,J. K. Rowling,French & European Pubns,           2005         ,French,https://archive.org/download/harrypotteretles0000jkro_c4k4/page/cover_w180_h360.jpg,750,4.4 (178 ratings),0785933190,
OL4449448W,Chemical stability of pharmaceuticals,a handbook for pharmacists,Kenneth A. Connors,Wiley,           1979         ,English,//covers.openlibrary.org/b/id/1251386-M.jpg,847,,,
OL3498792W,Perhaps Love,,Lindsay Armstrong,harlequin,           1983         ,English,/images/icons/avatar_book.png,192,3.0 (1 rating),0373025823,
OL7924103W,"La roue du temps, l'invasion des tenebres 1",,Robert Jordan,Pocket,           1990         ,,//covers.openlibrary.org/b/id/10290889-M.jpg,,3.9 (147 ratings),2266073990,
OL16076394W,Drawing with colored pencils,,Morrell Wise,Foster Art Service,           1985         ,English,//covers.openlibrary.org/b/id/6893625-M.jpg,64,5.0 (1 rating),0929261070,
OL13752855W,The Drama of the Gifted Child,The Search for the True Self,Alice Miller,Perseus Books Group,           1981         ,English,//covers.openlibrary.org/b/id/7118856-M.jpg,133,,0465012612,
OL19902969W,From #BlackLivesMatter to Black Liberation,,Keeanga-Yamahtta Taylor,Haymarket Books,           2016         ,English,//covers.openlibrary.org/b/id/11152866-M.jpg,320,4.0 (1 rating),1642594555,
OL1849282W,Weeping willow trees,,John F. Prevost,Abdo & Daughters,           1996         ,English,//covers.openlibrary.org/b/id/7307443-M.jpg,24,,1562396196,
OL15432272W,The body,,Carter Brown,New American Library,           1958         ,English,//covers.openlibrary.org/b/id/6658416-M.jpg,126,,,
OL3011773W,Human energy systems,,Jack Schwarz,Dutton,           1980         ,English,//covers.openlibrary.org/b/id/9520216-M.jpg,175,5.0 (1 rating),0525475567,
OL603520W,korbi Poezi të zgjedhura,Përkthime ; Introdukta,Fan Stylian Noli,Shtëpia Botuese Dituria,           1998         ,Albanian,//covers.openlibrary.org/b/id/10562907-M.jpg,142,,9992731397,
OL3906338W,The king must die & the bull from the sea,,Mary Renault,Science Fiction Book Club,           1998         ,English,//covers.openlibrary.org/b/id/14485691-M.jpg,531,,1568658060,
OL14909460W,Vampire Kisses 7,Love Bites,Ellen Schreiber,Katherine Tegen Books,           2010         ,English,//covers.openlibrary.org/b/id/6388462-M.jpg,,5.0 (2 ratings),,9780061689420
OL24522951W,Vitamina A1 libro del alumno + licencia digital,,Berta Serralde Vizueta,S.G.E.L.,           2019         ,,//covers.openlibrary.org/b/id/11153645-M.jpg,144,,8416782350,
OL27991705W,Texas Magic,,Nancy Robards Thompson,Harlequin Enterprises ULC,           2012         ,English,/images/icons/avatar_book.png,,,,9781283682404
OL8860264W,Clean hands,Clair Patterson's crusade against environmental lead contamination,Cliff I. Davidson,Nova Science,           1998         ,English,//covers.openlibrary.org/b/id/1889579-M.jpg,162,,1560725680,
OL15079937W,Love and Freindship,,Jane Austen,Juvenilia Press,           1995         ,English,//covers.openlibrary.org/b/id/14373861-M.jpg,,4.3 (3 ratings),,
OL28429163W,Be My Hero,,Linda Kage,CreateSpace Independent Publishing Platform,           2014         ,,/images/icons/avatar_book.png,386,,1500454559,
OL27020838W,Jugo De Pecas,,Judy Blume,Turtleback,           2016         ,,//covers.openlibrary.org/b/id/12523415-M.jpg,36,,0606396896,
OL4845164W,El concepto de estabilidad de los sistemas políticos,,Ernesto Garzón Valdés,Centro de Estudios Constitucionales,           1987         ,Spanish,//covers.openlibrary.org/b/id/13809971-M.jpg,111,,8425907586,
OL8162970W,Comanche Carnage,,George G. Gilman,Pinnacle Books,           1976         ,English,//covers.openlibrary.org/b/id/6703644-M.jpg,148,,0523400807,
OL3236223W,Bernini's Scala Regia at the Vatican Palace,,Tod A. Marder,Cambridge University Press,           1997         ,English,//covers.openlibrary.org/b/id/338742-M.jpg,320,,0521431980,
OL17785667W,Imagine Heaven,,John Burke,Baker Publishing Group,           2015         ,,//covers.openlibrary.org/b/id/8064463-M.jpg,,4.0 (3 ratings),,9780801015267
OL11369174W,California killing,,George G. Gilman,Severn House,           1979         ,English,//covers.openlibrary.org/b/id/12781240-M.jpg,127,,0727805703,
OL29809030W,Juna - Mein Baby-Buch,"Personalisiertes Baby Buch Für Juna, ALS Elternbuch Oder Tagebuch, Für Text, Bilder, Zeichnungen, Photos, ...",En Lettres,Independently Published,           2019         ,German,/images/icons/avatar_book.png,,,,9781090320131
OL4968557W,John F. Kennedy,,Marta Randall,Chelsea House,           1988         ,English,//covers.openlibrary.org/b/id/7098759-M.jpg,112,,0877545863,
OL32337540W,De militares a policías,"la ""guerra contra las drogas"" y la militarización de Argentina",Juan Gabriel Tokatlian,Capital Intelectual,           2018         ,Spanish,//covers.openlibrary.org/b/id/14842207-M.jpg,278,,9876145622,
OL15421737W,The bombshell,,Carter Brown,New American Library of World Literature,           1960         ,English,//covers.openlibrary.org/b/id/6642999-M.jpg,125,,0450001717,
OL97996W,Virgin Islands,,Gore Vidal,Trafalgar Square,           1997         ,,//covers.openlibrary.org/b/id/8345821-M.jpg,250,,0233991360,
OL3538206W,The Year Bearer's people,,Oliver La Farge,"The Dept. of Middle American Research, The Tulane University of Louisiana",           1931         ,English,//covers.openlibrary.org/b/id/9421273-M.jpg,379,5.0 (1 rating),,
OL15392598W,Red River,,George G. Gilman,Pinnacle Books,           1972         ,English,//covers.openlibrary.org/b/id/6603315-M.jpg,158,,,
OL24775884W,JIM CROW RACIST JOKE BOOKS,JIM CROW JOKE BOOKS AND THINGS FROM THE ORAN Z BLACK MUSEUM,Oran Z Belgrave Sr,Independently published,           2019         ,,//covers.openlibrary.org/b/id/11530865-M.jpg,32,,1086893352,
OL3538661W,The Crouse family of North Carolina,"a genealogical record of Jacob and Sarah Edwards Crouse, their ancestors and many of their descendants in the Blue Ridge Mountains",Betty Mabe Maynard,Olde Springfield Shoppe,           1994         ,English,//covers.openlibrary.org/b/id/6759737-M.jpg,395,,,
OL24575338W,EPSO CAST Project / Programme Management,How to succeed in the selection procedure,José María Franco Reverte,Independently Published,           2019         ,,//covers.openlibrary.org/b/id/11229283-M.jpg,88,,1099229111,
OL27310398W,Haunting Adeline,Nunca te dejaré,H. D. Carlton,MONTENA,           2021         ,,//covers.openlibrary.org/b/id/14837256-M.jpg,592,3.7 (199 ratings),8419421898,
OL16361029W,La Sélection,Livre 1,Kiera Cass,Robert Laffont,           2012         ,French,//covers.openlibrary.org/b/id/13325381-M.jpg,,4.3 (63 ratings),2221129288,
OL20030450W,100 Deadly Skills,"The SEAL Operative's Guide to Eluding Pursuers, Evading Capture, and Surviving any Dangerous Situation",Clint Emerson,Touchstone,           2015         ,English,//covers.openlibrary.org/b/id/12476780-M.jpg,256,3.4 (7 ratings),,
OL167179W,Wielki zły wilk,,James Patterson,A.A. Kuryłowicz,           1873         ,Polish,//covers.openlibrary.org/b/id/13316326-M.jpg,349,3.6 (9 ratings),8373592091,
OL5682169W,"The Forbidden Lord (Lord Trilogy, Book 2)",,Sabrina Jeffries,Avon,           1999         ,English,//covers.openlibrary.org/b/id/236603-M.jpg,384,4.8 (4 ratings),0380797488,
OL25516797W,Isadora Moon Va Al Colegio (Isadora Moon Goes to School),,Harriet Muncaster,Alfaguara S.A. de Ediciones,           2017         ,Spanish,/images/icons/avatar_book.png,128,,,9781536422146
OL11369172W,The bounty hunter,,George G. Gilman,New English Library,           1974         ,English,//covers.openlibrary.org/b/id/10589306-M.jpg,125,,0450018083,
OL82563W,Harry Potter y la piedra filosofal,,J. K. Rowling,Emecé Editores,           1997         ,Spanish,https://archive.org/download/harrypotterylapi0000rowl_q5r6/page/cover_w180_h360.jpg,254,4.2 (799 ratings),8478885617,
OL20639427W,One of us is next,,Karen M. McManus,Delacorte Press,           2020         ,English,//covers.openlibrary.org/b/id/9255512-M.jpg,384,4.0 (19 ratings),0525707964,
OL14862477W,Valley of the vapours,,Janet Dailey,Wheeler Pub.,           1976         ,English,//covers.openlibrary.org/b/id/1957411-M.jpg,205,4.8 (4 ratings),1587243598,
OL25333521W,Information Design Unbound,Key Concepts and Skills for Making Sense in a Changing World,Sheila Pontis,Bloomsbury Publishing Plc,           2022         ,English,/images/icons/avatar_book.png,224,,,9781350054134
OL24288799W,Niños ... a comer!,,Julián Lirio,Espasa,           2003         ,Spanish,//covers.openlibrary.org/b/id/10791390-M.jpg,258,,8467004150,
OL88707W,I love you forever (Korean edition),,Robert N Munsch,unknown,           1986         ,Korean,//covers.openlibrary.org/b/id/8761313-M.jpg,,4.5 (12 ratings),8995048921,
OL24719596W,Marketing Management Plus 2019 MyLab Marketing with Pearson eText -- Access Card Package,,Philip Kotler,Pearson,           2019         ,,//covers.openlibrary.org/b/id/11447364-M.jpg,,,0136169791,
OL112574W,Le Gryphon Noir,,Mercedes Lackey,Pocket,           1994         ,,//covers.openlibrary.org/b/id/979964-M.jpg,314,4.0 (1 rating),2266088742,
OL5972785W,History next door,stories of World War II by Hampton Roads veterans,"Parker, David",Dorrance Publishing,           2001         ,English,//covers.openlibrary.org/b/id/1523543-M.jpg,161,,0805955607,
OL16038700W,Had I but groaned,,Carter Brown,New American Library,           1968         ,English,//covers.openlibrary.org/b/id/6952778-M.jpg,125,,,
OL24692465W,The best of Young Writers,18 years of entertaining poetry from today's aspiring young authors,England) Young Writers (Firm : Peterboro...,Young Writers,           2008         ,English,//covers.openlibrary.org/b/id/11402983-M.jpg,623,,1844316874,
OL2990416W,The big red book of Spanish vocabulary,"30,000 words including cognates, roots, and suffixes",Daniel Scott Thomas,McGraw-Hill,           2005         ,English,//covers.openlibrary.org/b/id/14648391-M.jpg,672,,0071447253,
OL5720023W,CREPUSCULO,UN AMOR PELIGROSO,Stephenie Meyer,ALFAGUARA,           2005         ,Spanish,//covers.openlibrary.org/b/id/14352259-M.jpg,,3.6 (350 ratings),9587045076,
OL8949665W,Something Is Not Quite Right,A Find-The-Mistake Picture Book,Ralf Butschkow,Kane/Miller Book Publishers,           2003         ,English,//covers.openlibrary.org/b/id/953430-M.jpg,28,5.0 (1 rating),1929132298,
OL8162987W,"Edge, the blind side",,George G. Gilman,Pinnacle Books,           1984         ,English,//covers.openlibrary.org/b/id/10570451-M.jpg,179,,0523420420,
OL39087974W,The Illiad of Homer,,Homer,G. Hazard,           1810         ,English,/images/icons/avatar_book.png,150,,,
OL21518004W,In the Company of Strangers,,Nicholas J. Clough,The Crowood Press,           2014         ,English,//covers.openlibrary.org/b/id/11493121-M.jpg,224,,,9780719812279
OL20168339W,You,A Novel,Caroline Kepnes,Atria/Emily Bestler Books,           2014         ,,//covers.openlibrary.org/b/id/8814452-M.jpg,464,4.2 (12 ratings),1501195433,
OL25317948W,Milady Professional Educator,,Milady,Delmar Cengage Learning,           2021         ,English,/images/icons/avatar_book.png,496,,,9781337786836
OL55806W,The Power of Your Subconscious Mind,,Joseph Murphy,Wildside Press,           1963         ,English,//covers.openlibrary.org/b/id/14538282-M.jpg,224,4.0 (183 ratings),1434441636,
OL14860417W,"End of the game, and other stories.",,Julio Cortázar,Pantheon Books,           1967         ,English,//covers.openlibrary.org/b/id/9296450-M.jpg,277,4.0 (1 rating),,
OL38010057W,When the Moon Hatched,A Novel,Sarah A. Parker,HarperCollins Publishers,           2024         ,English,/images/icons/avatar_book.png,,,,9780063415805
OL20778373W,Functions of the natural immune system,,,Plenum Press,           1989         ,English,//covers.openlibrary.org/b/id/4061778-M.jpg,485,,0306429519,
OL16191806W,The new traditional woodworker,from tool set to skill set to mind set,Jim Tolpin,Popular Woodworking,           2010         ,English,//covers.openlibrary.org/b/id/12524936-M.jpg,175,3.5 (2 ratings),1440304289,
OL24638660W,Rise of the Valiant,,Morgan Rice,Morgan Rice,           2015         ,,//covers.openlibrary.org/b/id/11319599-M.jpg,244,,1632912910,
OL18215330W,Sayaw,dances of the Philippine Islands,,Philippine Folk Dance Society,           1999         ,English,/images/icons/avatar_book.png,,,,
OL36721277W,The Forbidden Techniques of Frame Control,LEARN HOW TO CONTROL HER MIND,Cory Smith,Hypnotherapy Publishing,           2023         ,English,/images/icons/avatar_book.png,,,,9781960655196
